ScanID, DateTime, NIR_Pol, NIR_Brix, NIR_Fibre, NIR_Ash, GH, NH
15026.12,2023-02-15 04:34:15,83.3109,21.8019,15.0064,1.5794,0.15791,0.065363
15026.13,2023-02-15 04:34:53,82.3377,21.4575,14.5482,1.5211,0.08515,0.030023
15026.14,2023-02-15 04:35:27,87.9583,22.8685,13.3025,1.5734,-0.10739,0.094963
15027.01,2023-02-15 04:37:22,82.6129,21.7678,13.996,1.5381,0.37309,0.10398
15027.02,2023-02-15 04:37:59,83.3519,21.7408,14.5115,1.4628,0.2831,0.041108
15027.03,2023-02-15 04:38:37,81.8116,21.4037,14.7106,1.6334,0.29945,0.28444
15027.04,2023-02-15 04:39:13,81.3674,21.3617,14.745,1.7748,0.013254,0.082313
15027.05,2023-02-15 04:39:52,81.4427,21.4541,15.0095,1.5416,0.45136,0.03579
15027.06,2023-02-15 04:40:28,83.8362,21.9882,15.3199,2.1204,1.3152,0.034792
15027.07,2023-02-15 04:41:05,80.1186,21.216,15.8137,1.9846,0.6771,0.042347
15027.08,2023-02-15 04:41:42,79.2284,21.0074,15.6166,2.3351,0.023286,0.18639
15027.09,2023-02-15 04:42:20,83.1422,21.9358,14.6893,1.8721,0.18552,0.098024
15027.10,2023-02-15 04:42:53,77.9824,20.9941,15.2461,1.8722,0.10142,0.01868
15027.11,2023-02-15 04:43:27,80.9647,21.3433,14.8256,2.1077,0.69889,0.086692
15027.12,2023-02-15 04:44:00,81.7898,21.573,15.8864,1.917,0.55503,0.30413
15027.13,2023-02-15 04:44:38,81.567,21.5148,15.0897,2.1688,0.0256,0.15395
15027.14,2023-02-15 04:45:12,81.7075,21.4034,14.3249,1.8296,0.10251,0.0012515
15027.15,2023-02-15 04:45:48,80.127,21.4041,15.5116,2.2081,0.063984,0.046801
15028.01,2023-02-15 04:47:25,81.2599,21.6057,14.6071,1.5284,0.015306,0.26167
15028.02,2023-02-15 04:48:03,80.6122,21.5949,14.7758,1.4844,0.1529,0.21959
15028.03,2023-02-15 04:48:35,81.4639,21.9179,15.2345,1.5123,1.0708,0.10719
15028.04,2023-02-15 04:49:08,84.3913,21.7873,14.1558,1.2689,0.29721,0.1082
15028.05,2023-02-15 04:49:46,84.5805,22.3034,14.7471,1.8578,0.18036,0.04619
15028.06,2023-02-15 04:50:20,82.4809,21.4678,14.7815,1.4255,0.10741,0.32914
15028.07,2023-02-15 04:50:56,83.1147,21.5626,14.5226,1.278,0.77266,0.033037
15028.08,2023-02-15 04:51:34,84.0514,22.194,14.873,1.5191,-0.16991,0.27785
15028.09,2023-02-15 04:52:10,83.4525,21.7331,14.5218,1.0252,-0.33785,0.29227
15028.10,2023-02-15 04:52:48,86.1509,22.0904,14.036,1.4947,0.5845,0.082833
15028.11,2023-02-15 04:53:25,84.7941,22.268,13.9123,1.4153,-0.070068,0.32196
15028.12,2023-02-15 04:54:03,82.9576,21.8712,14.7813,2.1556,0.53652,0.2871
15028.13,2023-02-15 04:54:40,85.1164,22.2626,14.4979,1.6494,0.59633,0.091094
15028.14,2023-02-15 04:55:16,82.4591,21.9434,14.6078,1.5786,-0.31445,0.16786
15028.15,2023-02-15 04:55:53,86.0747,22.443,14.1408,1.0404,0.11413,0.22881
15028.16,2023-02-15 04:56:26,84.4485,21.8087,14.8321,1.5164,0.29469,0.054043
15028.17,2023-02-15 04:57:03,86.2752,22.226,13.91,1.2949,0.39953,0.053156
15028.18,2023-02-15 04:57:42,83.6315,21.9664,14.4937,1.376,0.72626,0.15167
15028.19,2023-02-15 04:58:19,84.139,22.3428,14.7346,1.4984,0.5647,0.19067
15029.01,2023-02-15 05:00:20,72.9944,19.4781,14.265,2.6506,0.24662,0.20614
15029.02,2023-02-15 05:00:59,74.872,20.4315,14.9057,1.9171,0.094278,0.1397
15029.03,2023-02-15 05:01:33,73.0834,19.4296,14.643,2.67,0.29576,0.069235
15029.04,2023-02-15 05:02:06,70.8003,19.4223,15.2303,2.6837,0.2612,0.09626
15029.05,2023-02-15 05:02:43,71.3872,19.2702,15.4623,2.3201,1.2575,0.093335
15029.06,2023-02-15 05:03:16,72.524,19.2274,14.9547,2.3785,-0.047043,0.21412
15029.07,2023-02-15 05:03:54,71.8047,19.1039,15.0791,2.8644,0.82112,0.29201
15029.08,2023-02-15 05:04:27,71.115,19.2803,15.1001,2.3645,0.56243,0.29432
15029.09,2023-02-15 05:05:04,75.085,19.6792,14.4775,2.3064,0.83017,0.28773
15029.10,2023-02-15 05:05:42,71.5563,19.3602,15.5896,2.6955,0.77019,0.25707
15029.11,2023-02-15 05:06:15,72.144,19.2143,15.2399,2.4973,0.53638,0.046265
15029.12,2023-02-15 05:06:48,74.3783,19.5935,14.8835,2.3423,0.25725,0.083522
15029.13,2023-02-15 05:07:26,72.123,19.3369,14.5379,2.6111,0.09488,0.1641
15029.14,2023-02-15 05:07:59,69.525,18.7253,15.7451,2.4414,0.58335,0.30049
15029.15,2023-02-15 05:08:36,75.1367,19.7234,15.3728,2.1931,0.7202,0.034339
15029.16,2023-02-15 05:09:13,69.6137,18.8193,15.1289,2.7216,0.84253,0.19807
15029.17,2023-02-15 05:09:46,74.4563,19.8722,15.7432,2.6107,0.22908,0.12634
15029.18,2023-02-15 05:10:22,73.3996,19.7671,14.7196,2.1656,-0.11236,0.31437
15029.19,2023-02-15 05:11:00,71.4514,19.0661,14.9764,2.5286,0.53761,0.29911
15029.20,2023-02-15 05:11:37,71.9769,19.1212,14.5991,2.7872,0.73586,0.30817
15029.21,2023-02-15 05:12:10,69.3676,18.8476,15.6899,2.2938,0.72263,0.062673
15029.22,2023-02-15 05:12:44,73.1266,19.535,15.6072,2.5652,0.2977,0.22739
15029.23,2023-02-15 05:13:22,67.9519,19.0139,15.6864,2.1885,0.62124,0.12797
15029.24,2023-02-15 05:13:56,70.8452,19.1306,14.9131,2.6199,0.35632,0.037382
15029.25,2023-02-15 05:14:35,71.1366,19.1508,14.2704,2.4753,0.57841,0.14055
15029.26,2023-02-15 05:15:12,70.5077,19.2094,15.7066,2.4271,0.40006,0.31669
15029.27,2023-02-15 05:15:49,70.4089,19.1189,15.0829,2.5513,0.1436,0.10923
15029.28,2023-02-15 05:16:27,74.4636,19.5933,14.7276,2.7518,0.74378,0.044706
15029.29,2023-02-15 05:17:00,73.1573,20.1812,14.4609,1.7357,1.2857,0.33209
15030.01,2023-02-15 05:18:37,75.6234,20.0504,14.9379,2.3971,0.56113,0.12155
15030.02,2023-02-15 05:19:14,74.383,19.7666,15.0142,2.5745,0.76032,0.047249
15030.03,2023-02-15 05:19:47,73.8016,19.6595,15.3857,2.5183,0.55481,0.12652
15030.04,2023-02-15 05:20:21,73.7384,19.6504,14.3291,2.0753,0.92726,0.13872
15030.05,2023-02-15 05:20:54,71.7667,19.2651,14.9802,2.4074,0.4996,0.086226
15030.06,2023-02-15 05:21:26,74.0542,19.8972,15.5303,2.2139,0.76,0.32995
15030.07,2023-02-15 05:22:00,71.8913,19.1639,15.4045,2.247,1.1595,0.32915
15030.08,2023-02-15 05:22:34,71.4319,19.4798,14.3833,2.1534,0.77326,0.20153
15030.09,2023-02-15 05:23:07,73.4592,19.9005,15.2594,2.2865,1.0078,0.12615
15030.10,2023-02-15 05:23:44,71.181,19.0656,14.9364,2.2314,0.19081,0.28026
15030.11,2023-02-15 05:24:23,72.1385,19.2766,15.3361,2.4483,0.39298,0.2161
15030.12,2023-02-15 05:25:02,73.4658,19.7944,14.9139,2.4843,0.16981,0.0063721
15030.13,2023-02-15 05:25:41,72.9378,19.1126,15.0889,2.3197,0.64709,0.13035
15030.14,2023-02-15 05:26:17,68.4927,18.958,15.6621,2.4533,0.43893,0.14186
15030.15,2023-02-15 05:26:51,84.9998,22.3046,14.2884,2.3658,0.65092,0.21916
15030.16,2023-02-15 05:27:25,84.9423,22.6104,16.8074,0.49698,3.6082,0.25923
15030.17,2023-02-15 05:27:58,69.462,16.7366,12.7426,2.8843,0.42977,0.30727
15030.18,2023-02-15 05:28:31,76.5972,20.4949,15.0306,2.2868,0.44943,0.040106
15030.19,2023-02-15 05:29:05,75.9009,20.3874,14.7463,2.0044,0.61688,0.10828
15030.20,2023-02-15 05:29:38,71.6696,19.2816,15.1556,2.4494,0.079103,0.19241
15030.21,2023-02-15 05:30:12,71.9308,19.1147,15.4127,2.5657,1.506,0.18964
15030.22,2023-02-15 05:30:46,73.6568,19.507,14.7291,2.4695,0.51232,0.16828
15031.01,2023-02-15 05:32:40,73.4346,20.0645,15.6335,2.0457,0.35875,0.15299
15031.02,2023-02-15 05:33:17,75.9538,20.4678,15.6699,2.0972,0.5531,0.24175
15031.03,2023-02-15 05:33:56,74.7532,20.003,14.0859,1.9283,0.66422,0.024447
15031.04,2023-02-15 05:34:34,72.1034,19.7057,15.0197,1.3959,0.3528,0.060203
15031.05,2023-02-15 05:35:13,68.8115,19.2947,15.2506,1.8216,0.35198,0.2844
15031.06,2023-02-15 05:35:47,72.2844,19.3002,14.9896,2.1635,0.81541,0.044898
15031.07,2023-02-15 05:36:24,73.6069,19.7632,14.7551,1.7428,0.70487,0.30141
15031.08,2023-02-15 05:37:01,73.6714,20.14,14.5539,1.5147,0.39461,0.26476
15031.09,2023-02-15 05:37:38,73.4646,19.661,15.2902,2.5122,0.33575,0.067928
15031.10,2023-02-15 05:38:15,75.2894,20.007,14.7368,1.3855,0.16291,0.087103
15031.11,2023-02-15 05:38:52,72.0478,19.4324,14.6088,1.5094,0.94122,0.065585
15031.12,2023-02-15 05:39:30,72.0692,19.475,17.7117,1.675,0.79925,0.053687
15031.13,2023-02-15 05:40:04,72.5914,19.4754,16.9969,1.4954,0.80156,0.22497
15031.14,2023-02-15 05:40:37,71.4832,19.1987,14.8873,1.4708,0.24755,0.040756
15031.15,2023-02-15 05:41:14,71.7969,19.3427,14.52,1.1962,0.24935,0.042445
15031.16,2023-02-15 05:41:51,71.3987,19.2323,14.0239,1.7401,0.40538,0.19371
15031.17,2023-02-15 05:42:24,72.3719,19.7587,14.9831,1.7674,0.78999,0.25903
15031.18,2023-02-15 05:43:02,71.6782,19.3171,15.2121,1.7356,1.5796,0.30221
15031.19,2023-02-15 05:43:39,73.3154,19.6221,15.2515,2.161,-0.046722,0.12558
15032.01,2023-02-15 05:45:35,68.0484,18.9366,13.6894,2.1763,0.25969,0.25467
15032.02,2023-02-15 05:46:14,72.1499,19.5521,13.8168,1.788,0.061811,0.27982
15032.03,2023-02-15 05:46:51,70.936,19.3352,13.6679,2.0219,0.66677,0.32983
15032.04,2023-02-15 05:47:24,70.2474,19.2746,13.4118,1.7324,0.41326,0.013085
15032.05,2023-02-15 05:47:58,72.1091,19.4529,13.9777,1.5208,0.13197,0.32077
15032.06,2023-02-15 05:48:36,71.4009,19.5087,14.5219,1.8428,0.62438,0.30029
15032.08,2023-02-15 05:49:43,73.318,19.889,13.703,1.3488,0.9343,0.054341
15032.09,2023-02-15 05:50:20,72.5301,19.5105,14.2933,1.8046,0.34528,0.1559
15032.10,2023-02-15 05:50:57,72.8105,19.669,14.6195,1.8103,0.84854,0.032295
15032.11,2023-02-15 05:51:34,73.3376,19.7197,14.453,1.4349,0.077685,0.10477
15032.12,2023-02-15 05:52:11,72.9138,19.8554,14.7692,2.4213,0.25348,0.29249
15032.13,2023-02-15 05:52:48,70.0999,18.8108,13.4961,1.5284,0.91439,0.021072
15032.14,2023-02-15 05:53:26,70.0741,18.8207,14.0086,2.322,0.023279,0.25714
15032.15,2023-02-15 05:54:03,68.6813,18.9398,14.6742,1.8906,1.0764,0.08591
15032.16,2023-02-15 05:54:37,70.8429,19.2013,14.941,2.1685,0.25526,0.2187
15032.17,2023-02-15 05:55:10,68.4601,18.9495,14.2473,2.0527,0.50959,0.15692
15033.01,2023-02-15 05:57:05,76.6112,20.4551,14.2542,2.0897,0.80669,0.27918
15033.02,2023-02-15 05:57:43,75.1002,20.1997,14.6234,2.1064,0.57849,0.28394
15033.03,2023-02-15 05:58:20,72.6874,19.8832,14.643,1.9649,0.7438,0.24659
15033.04,2023-02-15 05:58:58,73.7439,19.6237,13.2157,1.7802,0.43853,0.054884
15033.05,2023-02-15 05:59:35,75.4179,19.9376,14.2178,2.3143,0.35328,0.116
15033.06,2023-02-15 06:00:11,76.8474,20.4513,14.3703,2.2219,0.205,0.15293
15033.07,2023-02-15 06:00:49,74.4255,19.881,13.9903,1.7777,0.29907,0.20256
15033.08,2023-02-15 06:01:26,68.8252,18.8871,13.7254,1.7185,0.31186,0.29032
15033.09,2023-02-15 06:02:00,71.428,19.6364,14.1373,1.8672,0.64809,0.2856
15033.10,2023-02-15 06:02:37,76.9025,20.4493,14.0275,1.7656,0.32269,0.27839
15033.11,2023-02-15 06:03:15,74.8034,20.1661,14.1538,1.7438,0.99548,0.22206
15033.12,2023-02-15 06:03:52,75.1101,20.1614,13.7119,1.8971,0.12247,0.16997
15033.13,2023-02-15 06:04:30,71.1222,19.2273,13.9145,1.2918,0.4715,0.033918
15033.14,2023-02-15 06:05:07,73.3015,19.936,14.25,2.2392,0.83626,0.022099
15033.15,2023-02-15 06:05:45,75.8507,19.9845,14.3303,2.0819,-0.011173,0.28103
15033.16,2023-02-15 06:06:22,77.3981,20.1733,13.4957,1.6426,0.48042,0.15668
15033.17,2023-02-15 06:06:59,73.276,19.4768,14.0295,1.7021,0.29978,0.31092
15033.18,2023-02-15 06:07:35,71.6678,19.6928,13.7829,1.5296,0.19912,0.059054
15033.19,2023-02-15 06:08:13,71.9876,19.4207,14.1423,1.7466,-0.034955,0.055539
15033.20,2023-02-15 06:08:50,75.3062,20.3974,15.2453,2.2678,0.7388,0.11109
15033.21,2023-02-15 06:09:27,73.725,19.9863,14.5027,1.9476,0.65401,0.051524
15033.22,2023-02-15 06:10:04,71.3591,19.6045,14.0388,1.5185,-0.0012202,0.20697
15033.23,2023-02-15 06:10:42,69.415,19.0379,13.1641,1.5637,0.70948,0.26194
15033.24,2023-02-15 06:11:19,72.5464,19.6106,14.7726,1.6619,0.31957,0.079397
15033.25,2023-02-15 06:11:53,76.4977,20.1569,14.0321,1.9755,0.33139,0.25359
15033.26,2023-02-15 06:12:31,74.8223,19.8961,13.6434,1.2984,0.43055,0.055368
15033.27,2023-02-15 06:13:10,71.6971,19.3911,13.9288,1.7443,0.2455,0.16628
15033.28,2023-02-15 06:13:47,74.3388,19.9042,14.2717,1.7,0.19073,0.25379
15034.02,2023-02-15 06:17:56,76.1178,20.1259,13.0675,1.4109,0.32925,0.22985
15034.03,2023-02-15 06:18:33,74.8957,20.0091,14.4377,2.0786,0.66146,0.0585
15034.04,2023-02-15 06:19:11,75.6076,19.9038,13.5812,1.6759,0.070333,0.001676
15035.01,2023-02-15 06:21:01,75.1426,20.059,14.3505,1.5003,0.59912,0.0056163
15035.02,2023-02-15 06:21:38,75.0171,20.003,14.6814,1.6358,0.37337,0.1728
15035.03,2023-02-15 06:22:14,73.8965,19.856,14.3648,1.5861,0.21376,0.15608
15035.04,2023-02-15 06:22:52,72.5893,19.5965,14.5854,1.8458,0.22333,0.27826
15035.05,2023-02-15 06:23:25,74.032,20.1937,14.9313,1.7526,0.77784,0.093188
15035.06,2023-02-15 06:24:03,75.9604,20.4096,14.7042,2.1753,0.46992,0.031799
15035.07,2023-02-15 06:24:41,72.8806,19.6893,14.4295,1.8239,0.23025,0.2159
15035.09,2023-02-15 06:25:44,71.3437,19.4642,15.5922,1.7733,-0.049639,0.31601
15035.10,2023-02-15 06:26:22,71.1319,19.297,15.8619,1.7435,0.35633,0.21731
15035.11,2023-02-15 06:26:56,73.8099,20.099,15.9626,1.5167,0.22236,0.28228
15035.12,2023-02-15 06:27:29,71.8279,19.7364,15.7318,2.0228,0.011267,0.090418
15035.13,2023-02-15 06:28:07,72.4528,19.5962,14.1956,1.6381,0.49634,0.22156
15035.14,2023-02-15 06:28:41,74.3659,19.7897,14.23,1.6978,0.21511,0.15651
15035.15,2023-02-15 06:29:18,74.831,20.0703,14.591,2.3632,0.021882,0.32935
15036.01,2023-02-15 06:30:59,75.2894,20.2615,15.2035,1.9573,0.24845,0.10913
15036.02,2023-02-15 06:31:36,75.6989,20.3605,14.3267,1.7168,0.09297,0.14281
15036.03,2023-02-15 06:32:13,73.0244,19.6807,15.2633,2.3172,0.363,0.077348
15036.04,2023-02-15 06:32:50,76.4636,20.6451,15.8302,2.0687,0.66455,0.04737
15036.05,2023-02-15 06:33:24,79.2339,20.9679,14.4211,1.8866,0.35051,0.019331
15036.06,2023-02-15 06:34:02,78.7234,20.6833,14.94,1.8823,0.65982,0.22153
15036.07,2023-02-15 06:34:41,81.2756,21.3801,15.0069,2.4505,0.44212,0.24028
15036.08,2023-02-15 06:35:18,80.3489,20.7959,14.8125,1.9132,0.62195,0.20066
15036.09,2023-02-15 06:35:55,78.8022,20.8345,15.1106,1.9072,0.66521,0.26247
15036.10,2023-02-15 06:36:33,80.2354,21.2205,14.3374,1.8402,0.75426,0.24438
15036.11,2023-02-15 06:37:10,78.7868,20.9095,14.8426,1.583,0.21408,0.27179
15036.12,2023-02-15 06:37:47,79.1886,20.9215,14.9287,1.7702,0.19185,0.1396
15036.14,2023-02-15 06:38:55,78.8958,20.8325,15.1789,2.2639,0.42005,0.10443
15036.15,2023-02-15 06:39:32,79.569,21.1669,14.314,1.6507,0.91415,0.090173
15036.16,2023-02-15 06:40:10,77.5257,20.685,15.0964,2.0613,-0.20293,0.1443
15036.17,2023-02-15 06:40:42,78.4415,20.5151,16.1323,1.8609,0.52634,0.32641
15036.18,2023-02-15 06:41:20,79.9946,21.3115,14.5069,1.8891,0.58327,0.03062
15036.19,2023-02-15 06:41:57,80.5878,21.1046,14.1485,1.7317,0.67252,0.061977
15036.20,2023-02-15 06:42:33,78.3986,20.8835,15.0702,1.754,0.56035,0.19304
15036.21,2023-02-15 06:43:10,77.0778,20.5947,15.0845,2.1517,0.65257,0.072349
15036.22,2023-02-15 06:43:48,80.3348,20.8795,14.0738,1.8911,-0.15643,0.035387
15036.23,2023-02-15 06:44:25,78.2996,21.0041,15.4749,2.474,0.52041,0.089802
15036.24,2023-02-15 06:45:02,79.5983,21.1654,14.4437,2.0721,0.36747,0.24626
15036.25,2023-02-15 06:45:35,77.1869,20.5522,14.6379,1.9947,0.43849,0.038241
15036.26,2023-02-15 06:46:12,85.1103,21.9166,14.8589,1.7468,0.79332,0.2492
15036.27,2023-02-15 06:46:49,81.0957,21.3917,15.0721,2.0247,0.25153,0.19855
15036.28,2023-02-15 06:47:26,82.6432,21.4163,14.6631,2.3158,0.069284,0.17429
15036.29,2023-02-15 06:48:05,82.9577,21.6548,14.6882,1.5742,0.43094,0.11228
15037.01,2023-02-15 06:49:55,81.267,21.2958,15.3931,2.1548,0.46314,0.21992
15037.02,2023-02-15 06:50:33,82.3743,21.3645,15.5796,1.9645,1.5184,0.25217
15037.03,2023-02-15 06:51:09,82.1004,21.4967,14.829,1.9375,0.55748,0.18723
15037.04,2023-02-15 06:51:47,81.0823,21.1054,14.8824,1.8479,0.064224,0.032949
15037.05,2023-02-15 06:52:24,80.2338,21.5473,15.2877,1.9668,0.70215,0.27844
15037.06,2023-02-15 06:52:57,79.7935,21.0384,15.2265,2.0695,0.37827,0.27862
15037.07,2023-02-15 06:53:35,80.6103,21.4345,15.5867,2.1512,0.46138,0.28426
15037.08,2023-02-15 06:54:12,82.9754,21.503,14.8514,1.7322,0.70124,0.134
15037.09,2023-02-15 06:54:49,87.0337,22.1862,14.8203,1.4293,1.0447,0.18224
15037.10,2023-02-15 06:55:26,83.237,21.8779,15.2561,2.2187,0.46732,0.11924
15037.11,2023-02-15 06:56:03,80.4124,21.2011,15.4918,1.8797,0.44929,0.13485
15037.12,2023-02-15 06:56:40,79.8395,21.0926,14.6607,1.8355,0.49534,0.081019
15038.01,2023-02-15 06:58:26,72.048,19.7051,14.5757,2.0069,-0.097901,0.026378
15038.02,2023-02-15 06:59:00,74.4237,20.0884,14.7567,1.9988,0.69784,0.18498
15038.03,2023-02-15 06:59:37,73.1948,19.8466,14.421,1.495,0.80055,0.23507
15038.04,2023-02-15 07:00:10,73.7804,19.8337,14.2834,1.6763,0.049126,0.21757
15038.06,2023-02-15 07:01:19,73.1292,19.8211,14.216,1.6899,0.3177,0.14588
15038.07,2023-02-15 07:01:57,75.8423,20.1168,14.0778,1.3493,0.66158,0.24891
15038.08,2023-02-15 07:02:31,77.6519,20.7337,14.2649,1.5773,0.30035,0.23276
15039.01,2023-02-15 07:04:24,77.3757,20.3624,14.6079,1.6251,0.33901,0.081561
15039.02,2023-02-15 07:05:01,76.0266,20.2946,15.5066,2.1334,-0.044979,0.052529
15039.04,2023-02-15 07:06:09,75.8065,20.3707,14.4019,1.6004,0.3844,0.17588
15039.05,2023-02-15 07:06:46,78.3814,20.8348,14.6725,1.8046,0.55474,0.063689
15039.06,2023-02-15 07:07:24,78.2901,20.7552,15.1117,1.9267,1.0626,0.2054
15040.01,2023-02-15 07:09:05,75.8113,20.1289,15.5563,2.3716,0.60259,0.053032
15040.02,2023-02-15 07:09:43,74.788,20.1891,15.8436,2.6534,0.21591,0.32198
15040.03,2023-02-15 07:10:21,76.0649,20.3345,15.6222,2.5725,0.67407,0.11758
15040.04,2023-02-15 07:10:58,73.8391,19.7898,15.2865,2.7884,0.77305,0.16661
15040.05,2023-02-15 07:11:35,74.0305,19.6751,15.8093,2.7742,0.69922,0.20022
15040.06,2023-02-15 07:12:08,75.9409,20.0753,15.9175,2.6641,0.88911,0.01685
15040.07,2023-02-15 07:12:42,74.4217,20.0211,15.8116,2.5597,0.039027,0.18522
15040.08,2023-02-15 07:13:19,74.124,20.1603,16.4337,2.6092,0.26741,0.21703
15040.09,2023-02-15 07:13:56,74.435,19.5817,15.8989,2.5598,0.2408,0.25123
15040.10,2023-02-15 07:14:34,73.0658,19.5676,16.1752,2.6382,0.28967,0.0017976
15040.11,2023-02-15 07:15:12,74.3267,19.7946,15.8275,2.3442,0.70533,0.33257
15040.12,2023-02-15 07:15:50,76.6437,20.2195,15.1514,2.4237,0.46344,0.009945
15041.01,2023-02-15 07:17:46,75.4093,20.3974,16.1121,2.7145,0.17531,0.17838
15041.02,2023-02-15 07:18:22,76.4301,20.4315,16.0528,3.0925,0.58029,0.20674
15041.03,2023-02-15 07:19:00,75.5057,19.8532,16.4421,2.6929,0.44484,0.16577
15041.04,2023-02-15 07:19:38,78.861,20.6907,16.037,2.8974,0.77412,0.09578
15041.05,2023-02-15 07:20:14,82.9737,21.526,16.3099,2.5414,0.26512,0.18205
15041.06,2023-02-15 07:20:48,80.655,21.2289,16.1429,2.5572,0.64669,0.037093
15042.01,2023-02-15 07:22:52,82.071,21.3512,15.1465,1.9478,0.4775,0.19557
15042.02,2023-02-15 07:23:30,83.4689,22.0987,15.1264,2.2191,0.54028,0.06622
15042.04,2023-02-15 07:24:39,85.9131,22.3081,14.7018,2.0531,0.49739,0.19971
15042.05,2023-02-15 07:25:16,82.9707,21.8502,15.3612,2.0032,-0.027835,0.059671
15042.06,2023-02-15 07:25:53,84.7253,22.0411,14.5614,1.3234,0.60571,0.24918
15042.07,2023-02-15 07:26:30,84.2282,22.0924,14.4917,1.6693,1.0707,0.28151
15042.08,2023-02-15 07:27:08,81.2162,21.3519,14.7553,1.9012,-0.25283,0.23072
15042.09,2023-02-15 07:27:45,83.3942,21.5802,15.0562,1.6628,0.6677,0.22706
15042.10,2023-02-15 07:28:22,81.4483,21.5329,14.7161,2.1442,0.11466,0.17001
15042.11,2023-02-15 07:29:00,85.7117,22.1726,14.7566,1.9447,0.23264,0.072026
15042.12,2023-02-15 07:29:37,85.9931,22.295,15.1357,1.679,1.1451,0.23568
15042.13,2023-02-15 07:30:15,82.9113,21.7295,15.0503,2.0604,0.27857,0.22073
15043.01,2023-02-15 07:32:13,74.0466,20.2211,14.3546,1.3674,0.3915,0.1411
15043.02,2023-02-15 07:32:51,75.0415,20.0868,15.1177,1.7235,0.36471,0.29099
15043.03,2023-02-15 07:33:28,76.213,20.6085,15.3201,1.9793,0.45601,0.28655
15043.04,2023-02-15 07:34:06,74.9004,20.1499,15.0808,1.8709,0.094336,0.18305
15043.05,2023-02-15 07:34:39,74.3405,20.2187,15.6526,2.0273,0.62895,0.028931
15043.06,2023-02-15 07:35:15,76.2531,20.5896,15.1042,2.1787,0.351,0.058575
15043.07,2023-02-15 07:35:53,75.3044,20.0227,14.5906,1.5896,0.52134,0.16689
15043.08,2023-02-15 07:36:31,75.5958,20.4969,14.7665,2.0093,0.2055,0.24679
15043.09,2023-02-15 07:37:09,73.3355,19.8546,15.174,2.0227,0.28663,0.2764
15044.01,2023-02-15 07:39:00,81.6667,21.8384,14.7429,2.0694,0.4771,0.21256
15044.02,2023-02-15 07:39:38,83.3695,22.005,15.1499,1.921,-0.076319,0.1205
15044.03,2023-02-15 07:40:15,81.643,21.5556,15.1224,2.2571,-0.024746,0.11624
15044.04,2023-02-15 07:40:52,82.6785,21.634,15.1324,1.5977,-0.13579,0.0090707
15044.05,2023-02-15 07:41:29,83.7781,21.764,15.4029,2.0054,0.52325,0.20783
15044.06,2023-02-15 07:42:07,83.1135,21.8964,15.348,2.1567,0.46218,0.30381
15044.07,2023-02-15 07:42:40,83.7601,21.9931,14.6592,1.6684,1.1762,0.3328
15044.08,2023-02-15 07:43:18,87.2276,22.7704,14.6922,1.6112,0.46808,0.22777
15044.09,2023-02-15 07:43:55,84.8277,22.1913,15.0811,1.7371,0.48579,0.075664
15044.10,2023-02-15 07:44:33,80.7577,21.4144,15.118,1.7341,0.18426,0.16585
15044.11,2023-02-15 07:45:10,85.2481,22.085,14.9811,1.8351,0.82783,0.17157
15044.12,2023-02-15 07:45:48,83.1648,21.7514,14.8923,1.6453,-0.19469,0.26832
15044.13,2023-02-15 07:46:25,81.7454,21.7128,15.3837,2.0496,0.65581,0.28568
15044.14,2023-02-15 07:47:03,84.9051,22.2823,14.8013,1.8041,0.29458,0.30958
15044.15,2023-02-15 07:47:39,82.0011,21.3937,14.8599,2.2582,0.8643,0.31208
15044.16,2023-02-15 07:48:15,85.3397,22.3367,15.5116,1.7701,0.50095,0.27021
15044.17,2023-02-15 07:48:53,86.3121,22.6487,14.8073,1.5658,0.33332,0.21316
15044.18,2023-02-15 07:49:31,82.9984,21.6826,14.5861,1.9158,0.19095,0.062453
15044.19,2023-02-15 07:50:08,84.7308,21.7902,14.2788,1.469,0.9793,0.20989
15044.20,2023-02-15 07:50:46,83.1341,22.105,14.8344,1.7448,0.16518,0.1007
15044.21,2023-02-15 07:51:23,84.3356,22.1646,15.3413,1.8649,0.83398,0.068634
15044.22,2023-02-15 07:52:00,82.8973,21.8679,15.3296,2.0406,-0.25239,0.3018
15044.23,2023-02-15 07:52:37,83.5888,22.0071,15.064,1.8984,0.14555,0.20747
15044.24,2023-02-15 07:53:14,82.2553,21.6951,15.4542,1.963,-0.099381,0.28038
15044.25,2023-02-15 07:53:52,80.7376,21.5064,15.0819,2.1222,0.3562,0.011972
15044.26,2023-02-15 07:54:25,83.689,21.7433,14.9167,1.6815,0.14453,0.041713
15044.27,2023-02-15 07:55:02,83.8867,21.988,15.0545,1.8318,0.17398,0.035746
15044.28,2023-02-15 07:55:36,83.7881,22.0073,15.1369,1.831,0.42956,0.12762
15044.29,2023-02-15 07:56:13,82.6143,21.893,15.0822,2.2408,0.40037,0.13443
15044.30,2023-02-15 07:56:52,82.2988,21.6368,15.1223,1.8788,1.0401,0.26926
15044.31,2023-02-15 07:57:30,82.649,21.7819,15.214,1.7129,-0.080991,0.2897
15044.32,2023-02-15 07:58:09,83.7807,22.1304,15.1473,1.7815,-0.32307,0.16292
15045.01,2023-02-15 07:59:51,83.8314,21.6101,14.6483,1.9809,0.32286,0.093365
